#Parameters = {FSS=70; FSSX=1; FSSY=-1; MT=0.018; T=0.13; epsilon=8.897084845; g=-10; gl=15; gw=26; hg=18; hgl=-3; hgnd1up=0; hgw=0.5; hgx1=15; hgy1=10; hsll=1.5; hslw=14.5; n=2; phanup=50; phanx=0; phany=0; pl=26; plusex=0; plusey=0; plusl=6.5; plusw=2.5; plusx=4; plusy=4; pw=23; r=17.35655495771; sl=24; sll=-10; sll1=-16; slot1side=0; slot1up=-1; slot2side=0; slot2up=-8; slw=0.5; slw1=0.5; stripl=19; stripw=1.5; stubl=2; stubw=0.5; stubx=-2.5; stw=0.5; stw1=0; sty=1; sw=30; tand=0.521143134; x=17}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
3.8800001144409	-0.86203480990081
3.8840000629425	-0.86351344259135
3.8880000114441	-0.86487783531060
3.8919999599457	-0.86610349887566
3.8959999084473	-0.86717035294866
3.9000000953674	-0.86806321672517
3.9040000438690	-0.86876908700286
3.9079999923706	-0.86927937103098
3.9119999408722	-0.86959050605409
3.9159998893738	-0.86970109528064
3.9200000762939	-0.86961317181880
3.9240000247955	-0.86932989272442
3.9279999732971	-0.86885504484518
3.9319999217987	-0.86819127903760
3.9360001087189	-0.86734069421460
3.9400000572205	-0.86630093850283
3.9440000057220	-0.86506962851872
3.9479999542236	-0.86363697838615
3.9519999027252	-0.86199533005537
3.9560000896454	-0.86013018645275
3.9600000381470	-0.85802682782700
3.9639999866486	-0.85566921882612
3.9679999351501	-0.85304443495823
3.9719998836517	-0.85013826334202
3.9760000705719	-0.84694016250350
3.9800000190735	-0.84344446434642
3.9839999675751	-0.83964987951101
3.9879999160767	-0.83556112628395
3.9920001029968	-0.83118797407993
3.9960000514984	-0.82654477566694
4.0000000000000	-0.82164974370382
4.0040001869202	-0.81652684683062
4.0079998970032	-0.81120251315792
4.0120000839233	-0.80570100930868
4.0159997940063	-0.80004972596844
4.0199999809265	-0.79427322972350
4.0240001678467	-0.78839305296439
4.0279998779297	-0.78242788298541
4.0320000648499	-0.77639329137456
4.0359997749329	-0.77029961757120
4.0399999618530	-0.76415283296435
4.0440001487732	-0.75795857654971
4.0479998588562	-0.75171637850469
4.0520000457764	-0.74542699300469
4.0560002326965	-0.73908989748284
4.0599999427795	-0.73270600906906
4.0640001296997	-0.72627707422111
4.0679998397827	-0.71980837854449
4.0720000267029	-0.71330872266312
4.0760002136230	-0.70678986384584
4.0799999237061	-0.70026784439504
4.0840001106262	-0.69376141237444
4.0879998207092	-0.68729102140336
4.0920000076294	-0.68088104702321
4.0960001945496	-0.67455195049024
4.0999999046326	-0.66832795062816
4.1040000915527	-0.66222863940775
4.1079998016357	-0.65627089658439
4.1119999885559	-0.65046888578279
4.1160001754761	-0.64482920993348
4.1199998855591	-0.63935859189357
4.1240000724792	-0.63405543870353
4.1279997825623	-0.62891644741887
4.1319999694824	-0.62393298860823
4.1360001564026	-0.61909479716769
4.1399998664856	-0.61439048307409
4.1440000534058	-0.60980828245855
4.1479997634888	-0.60533704352759
4.1519999504089	-0.60096745261973
4.1560001373291	-0.59669246390131
4.1599998474121	-0.59250886238822
4.1640000343323	-0.58841560593787
4.1680002212524	-0.58441625059313
4.1719999313354	-0.58051532416765
4.1760001182556	-0.57672181862052
4.1799998283386	-0.57304393255752
4.1840000152588	-0.56949106900506
4.1880002021790	-0.56607246060588
4.1919999122620	-0.56279591784179
4.1960000991821	-0.55966716343049
4.1999998092651	-0.55668956029946
4.2039999961853	-0.55386232601486
4.2080001831055	-0.55118274884797
4.2119998931885	-0.54864611557382
4.2160000801086	-0.54624414931594
4.2199997901917	-0.54396875888291
4.2239999771118	-0.54180986295184
4.2280001640320	-0.53975928378472
4.2319998741150	-0.53780803217988
4.2360000610352	-0.53595183464005
4.2399997711182	-0.53418740757658
4.2439999580383	-0.53251285229722
4.2480001449585	-0.53093139046153
4.2519998550415	-0.52944788206499
4.2560000419617	-0.52806895732633
4.2600002288818	-0.52680345815471
4.2639999389648	-0.52565973893496
4.2680001258850	-0.52464532032164
4.2719998359680	-0.52376734107611
4.2760000228882	-0.52302860652175
4.2800002098083	-0.52243089195548
4.2839999198914	-0.52197123083603
4.2880001068115	-0.52164280602783
4.2919998168945	-0.52143658598366
4.2960000038147	-0.52133934501474
4.3000001907349	-0.52133559719362
4.3039999008179	-0.52140848246435
4.3080000877380	-0.52154199989350
4.3119997978210	-0.52172144427293
4.3159999847412	-0.52193282214203
4.3200001716614	-0.52216669398005
4.3239998817444	-0.52241645173664
4.3280000686646	-0.52268162991259
4.3319997787476	-0.52296364372738
4.3359999656677	-0.52326910904530
4.3400001525879	-0.52360984042520
4.3439998626709	-0.52399584782280
4.3480000495911	-0.52444325691544
4.3520002365112	-0.52496448780169
4.3559999465942	-0.52557123421946
4.3600001335144	-0.52627504134497
4.3639998435974	-0.52708146095279
4.3680000305176	-0.52799248485989
4.3720002174377	-0.52900652967322
4.3759999275208	-0.53011415900482
4.3800001144409	-0.53130665965235
4.3839998245239	-0.53256796252290
4.3880000114441	-0.53388067443382
4.3920001983643	-0.53522764021751
4.3959999084473	-0.53659238041896
4.4000000953674	-0.53795764235265
4.4039998054504	-0.53931144299030
4.4079999923706	-0.54064532435723
4.4120001792908	-0.54195689494626
4.4159998893738	-0.54324504933888
4.4200000762939	-0.54451754206290
4.4239997863770	-0.54578430462114
4.4279999732971	-0.54705881747457
4.4320001602173	-0.54835599523442
4.4359998703003	-0.54969387322154
4.4400000572205	-0.55108533512471
4.4439997673035	-0.55254403631506
4.4479999542236	-0.55407836280176
4.4520001411438	-0.55569212844036
4.4559998512268	-0.55738609153977
4.4600000381470	-0.55915203413985
4.4640002250671	-0.56097958872681
4.4679999351501	-0.56285352494776
4.4720001220703	-0.56475500816895
4.4759998321533	-0.56666451717041
4.4800000190735	-0.56856171763955
4.4840002059937	-0.57042943941806
4.4879999160767	-0.57225173304717
4.4920001029968	-0.57401996315858
4.4959998130798	-0.57572819593784
4.5000000000000	-0.57737907516907
4.5040001869202	-0.57897744357952
4.5079998970032	-0.58053727095450
4.5120000839233	-0.58207361045546
4.5159997940063	-0.58360694504737
4.5199999809265	-0.58515533517694
4.5240001678467	-0.58674074295954
4.5279998779297	-0.58837891347229
4.5320000648499	-0.59008144040588
4.5359997749329	-0.59185887740270
4.5399999618530	-0.59371037886056
4.5440001487732	-0.59563277479465
4.5479998588562	-0.59761519156505
4.5520000457764	-0.59964223796798
4.5560002326965	-0.60169234718850
4.5599999427795	-0.60374455142653
4.5640001296997	-0.60577565891852
4.5679998397827	-0.60776416766144
4.5720000267029	-0.60969288807648
4.5760002136230	-0.61154916934811
4.5799999237061	-0.61332509130985
4.5840001106262	-0.61502017131670
4.5879998207092	-0.61664386917679
4.5920000076294	-0.61820733903061
4.5960001945496	-0.61972940940308
4.5999999046326	-0.62123251134601
4.6040000915527	-0.62274249188966
4.6079998016357	-0.62428056106907
4.6119999885559	-0.62587192550235
4.6160001754761	-0.62753109569937
4.6199998855591	-0.62927020613234
4.6240000724792	-0.63109526844117
4.6279997825623	-0.63300304713279
4.6319999694824	-0.63498333681545
4.6360001564026	-0.63702031489611
4.6399998664856	-0.63909257925442
4.6440000534058	-0.64117267736935
4.6479997634888	-0.64323763920536
4.6519999504089	-0.64526021309972
4.6560001373291	-0.64721880839036
4.6599998474121	-0.64909805474414
4.6640000343323	-0.65088706616033
4.6680002212524	-0.65258554593435
4.6719999313354	-0.65419804779956
4.6760001182556	-0.65574001709988
4.6799998283386	-0.65723208308007
4.6840000152588	-0.65869871870538
4.6880002021790	-0.66017113917627
4.6919999122620	-0.66167626835421
4.6960000991821	-0.66324080787726
4.6999998092651	-0.66488801149801
4.7039999961853	-0.66663541857878
4.7080001831055	-0.66848801582991
4.7119998931885	-0.67044855334494
4.7160000801086	-0.67250579190391
4.7199997901917	-0.67464401898896
4.7239999771118	-0.67683889710151
4.7280001640320	-0.67906351920978
4.7319998741150	-0.68128562778149
4.7360000610352	-0.68347728926533
4.7399997711182	-0.68561173959032
4.7439999580383	-0.68766694269664
4.7480001449585	-0.68963089909119
4.7519998550415	-0.69150027499226
4.7560000419617	-0.69327905982736
4.7600002288818	-0.69498414364766
4.7639999389648	-0.69663718628132
4.7680001258850	-0.69826821780777
4.7719998359680	-0.69991160913646
4.7760000228882	-0.70160088246330
4.7800002098083	-0.70336892620475
4.7839999198914	-0.70524400127266
4.7880001068115	-0.70724843739991
4.7919998168945	-0.70939156768787
4.7960000038147	-0.71167599516342
4.8000001907349	-0.71409413608740
4.8039999008179	-0.71662474332546
4.8080000877380	-0.71924181898260
4.8119997978210	-0.72191159041315
4.8159999847412	-0.72459733536499
4.8200001716614	-0.72726229873536
4.8239998817444	-0.72987335860810
4.8280000686646	-0.73240175775173
4.8319997787476	-0.73482970258402
4.8359999656677	-0.73715072432354
4.8400001525879	-0.73936536776689
4.8439998626709	-0.74149103442497
4.8480000495911	-0.74355312729629
4.8520002365112	-0.74558612878187
4.8559999465942	-0.74762881294389
4.8600001335144	-0.74972335603547
4.8639998435974	-0.75191162232826
4.8680000305176	-0.75422807066836
4.8720002174377	-0.75670203938239
4.8759999275208	-0.75935010983430
4.8800001144409	-0.76217778163791
4.8839998245239	-0.76517805878181
4.8880000114441	-0.76832999330737
4.8920001983643	-0.77160304653772
4.8959999084473	-0.77495882472236
4.9000000953674	-0.77835242388370
4.9039998054504	-0.78173884606429
4.9079999923706	-0.78507579481711
4.9120001792908	-0.78832766340159
4.9159998893738	-0.79146912877574
4.9200000762939	-0.79448714780539
4.9239997863770	-0.79738150056633
4.9279999732971	-0.80016995157626
4.9320001602173	-0.80287864746296
4.9359998703003	-0.80554797297367
4.9400000572205	-0.80822600171453
4.9439997673035	-0.81096255681780
4.9479999542236	-0.81380836845347
4.9520001411438	-0.81681056119702
4.9559998512268	-0.82000404169773
4.9600000381470	-0.82341533567596
4.9640002250671	-0.82705215984708
4.9679999351501	-0.83090924154514
4.9720001220703	-0.83496495086596
4.9759998321533	-0.83918199240125
4.9800000190735	-0.84351487192641
4.9840002059937	-0.84790843570514
4.9879999160767	-0.85230606695974
4.9920001029968	-0.85665238441378
4.9959998130798	-0.86089972161246
5.0000000000000	-0.86501289442698
