#Parameters = {FSS=70; FSSX=1; FSSY=-1; MT=0.018; T=0.13; epsilon=8.918419558; g=-10; gl=15; gw=26; hg=18; hgl=-3; hgnd1up=0; hgw=0.5; hgx1=15; hgy1=10; hsll=1.5; hslw=14.5; n=2; phanup=50; phanx=0; phany=0; pl=26; plusex=0; plusey=0; plusl=6.5; plusw=2.5; plusx=4; plusy=4; pw=23; r=17.35655495771; sl=24; sll=-10; sll1=-16; slot1side=0; slot1up=-1; slot2side=0; slot2up=-8; slw=0.5; slw1=0.5; stripl=19; stripw=1.5; stubl=2; stubw=0.5; stubx=-2.5; stw=0.5; stw1=0; sty=1; sw=30; tand=0.520904295; x=17}
#"Frequency / GHz"	"S1,1 [Magnitude]"
#------------------------------------
4.1440000534058	-0.61215959400597
4.1479997634888	-0.60733179477564
4.1519999504089	-0.60265202945169
4.1560001373291	-0.59812500986404
4.1599998474121	-0.59375580243113
4.1640000343323	-0.58954869877617
4.1680002212524	-0.58550836795242
4.1719999313354	-0.58163821161035
4.1760001182556	-0.57794099627509
4.1799998283386	-0.57441862967744
4.1840000152588	-0.57107284558744
4.1880002021790	-0.56790652621413
4.1919999122620	-0.56491723511432
4.1960000991821	-0.56210710760248
4.1999998092651	-0.55947508149146
4.2039999961853	-0.55702049305895
4.2080001831055	-0.55474042447117
4.2119998931885	-0.55263383055661
4.2160000801086	-0.55069734419088
4.2199997901917	-0.54892802412543
4.2239999771118	-0.54732190585925
4.2280001640320	-0.54587583146654
4.2319998741150	-0.54458429105886
4.2360000610352	-0.54344275159384
4.2399997711182	-0.54244604271222
4.2439999580383	-0.54158878661709
4.2480001449585	-0.54086390875117
4.2519998550415	-0.54026594131144
4.2560000419617	-0.53978956704738
4.2600002288818	-0.53942578445273
4.2639999389648	-0.53916956522806
4.2680001258850	-0.53901263070436
4.2719998359680	-0.53894997101882
4.2760000228882	-0.53897193107898
4.2800002098083	-0.53907418750461
4.2839999198914	-0.53924742913230
4.2880001068115	-0.53948557956240
4.2919998168945	-0.53978175598790
4.2960000038147	-0.54012844219553
4.3000001907349	-0.54051978380749
4.3039999008179	-0.54094990638374
4.3080000877380	-0.54141175549858
4.3119997978210	-0.54189993818520
4.3159999847412	-0.54240918332135
4.3200001716614	-0.54293289396183
4.3239998817444	-0.54346844610386
4.3280000686646	-0.54400996929699
4.3319997787476	-0.54455385880145
4.3359999656677	-0.54509663860802
4.3400001525879	-0.54563583112729
4.3439998626709	-0.54616754542140
4.3480000495911	-0.54668995509399
4.3520002365112	-0.54720184085964
4.3559999465942	-0.54770246759051
4.3600001335144	-0.54818996281480
4.3639998435974	-0.54866441537445
4.3680000305176	-0.54912633339327
4.3720002174377	-0.54957664401007
4.3759999275208	-0.55001605722176
4.3800001144409	-0.55044576884532
4.3839998245239	-0.55086881058350
4.3880000114441	-0.55128685406585
4.3920001983643	-0.55170221651273
4.3959999084473	-0.55211878465424
4.4000000953674	-0.55253944430655
4.4039998054504	-0.55296795140710
4.4079999923706	-0.55340811263419
4.4120001792908	-0.55386388485853
4.4159998893738	-0.55433931933507
4.4200000762939	-0.55483882469699
4.4239997863770	-0.55536705967179
4.4279999732971	-0.55592799884001
4.4320001602173	-0.55652612136259
4.4359998703003	-0.55716588745394
4.4400000572205	-0.55785159634420
4.4439997673035	-0.55858772259396
4.4479999542236	-0.55937761811317
4.4520001411438	-0.56022608045322
4.4559998512268	-0.56113530408362
4.4600000381470	-0.56210962091022
4.4640002250671	-0.56315217080122
4.4679999351501	-0.56426515619295
4.4720001220703	-0.56545115723922
4.4759998321533	-0.56671252980357
4.4800000190735	-0.56804994507912
4.4840002059937	-0.56946567459299
4.4879999160767	-0.57096011932039
4.4920001029968	-0.57253294501861
4.4959998130798	-0.57418376067454
4.5000000000000	-0.57591304365431
4.5040001869202	-0.57771881187568
4.5079998970032	-0.57959973804134
4.5120000839233	-0.58155401345186
4.5159997940063	-0.58357869331245
4.5199999809265	-0.58567140240923
4.5240001678467	-0.58782868147824
4.5279998779297	-0.59004642933687
4.5320000648499	-0.59231940523136
4.5359997749329	-0.59464494241440
4.5399999618530	-0.59701685330738
4.5440001487732	-0.59943057295069
4.5479998588562	-0.60187989525252
4.5520000457764	-0.60435920142737
4.5560002326965	-0.60686239442474
4.5599999427795	-0.60938311590672
4.5640001296997	-0.61191687680479
4.5679998397827	-0.61445545116539
4.5720000267029	-0.61699269796027
4.5760002136230	-0.61952211295426
4.5799999237061	-0.62203885328674
4.5840001106262	-0.62453524217197
4.5879998207092	-0.62700605761171
4.5920000076294	-0.62944614301772
4.5960001945496	-0.63184780724290
4.5999999046326	-0.63420695217537
4.6040000915527	-0.63652002067980
4.6079998016357	-0.63878134619887
4.6119999885559	-0.64098654090497
4.6160001754761	-0.64313240276930
4.6199998855591	-0.64521629629957
4.6240000724792	-0.64723568733126
4.6279997825623	-0.64918832947214
4.6319999694824	-0.65107294664652
4.6360001564026	-0.65288852537521
4.6399998664856	-0.65463625574825
4.6440000534058	-0.65631478125716
4.6479997634888	-0.65792581899312
4.6519999504089	-0.65947112248463
4.6560001373291	-0.66095356126671
4.6599998474121	-0.66237629507237
4.6640000343323	-0.66374264285824
4.6680002212524	-0.66505552370750
4.6719999313354	-0.66632149571312
4.6760001182556	-0.66754535325948
4.6799998283386	-0.66873206368676
4.6840000152588	-0.66988958607317
4.6880002021790	-0.67102268505340
4.6919999122620	-0.67213876072571
4.6960000991821	-0.67324537306048
4.6999998092651	-0.67434980563369
4.7039999961853	-0.67546097966840
4.7080001831055	-0.67658514175878
4.7119998931885	-0.67773190774735
4.7160000801086	-0.67890878748917
4.7199997901917	-0.68012338143803
4.7239999771118	-0.68138423073879
4.7280001640320	-0.68269988713703
4.7319998741150	-0.68407703105433
4.7360000610352	-0.68552399234208
4.7399997711182	-0.68704727043138
4.7439999580383	-0.68865514782863
4.7480001449585	-0.69035185642777
4.7519998550415	-0.69214454059621
4.7560000419617	-0.69403942244200
4.7600002288818	-0.69604001164409
4.7639999389648	-0.69815200929240
4.7680001258850	-0.70037783700873
4.7719998359680	-0.70272177674403
4.7760000228882	-0.70518597275405
4.7800002098083	-0.70777071643008
4.7839999198914	-0.71047824853768
4.7880001068115	-0.71330828923618
4.7919998168945	-0.71625986783288
4.7960000038147	-0.71933148449805
4.8000001907349	-0.72252136803113
4.8039999008179	-0.72582603461559
4.8080000877380	-0.72924173694411
4.8119997978210	-0.73276380137472
4.8159999847412	-0.73638760467289
4.8200001716614	-0.74010610892738
4.8239998817444	-0.74391322055832
4.8280000686646	-0.74780095736210
4.8319997787476	-0.75176229276735
4.8359999656677	-0.75578834787374
4.8400001525879	-0.75987009789960
4.8439998626709	-0.76399766199710
4.8480000495911	-0.76816243450115
4.8520002365112	-0.77235330611826
4.8559999465942	-0.77656087508399
4.8600001335144	-0.78077420767500
4.8639998435974	-0.78498252014674
4.8680000305176	-0.78917669357205
4.8720002174377	-0.79334556067267
4.8759999275208	-0.79747915855610
4.8800001144409	-0.80156794758398
4.8839998245239	-0.80560256650669
4.8880000114441	-0.80957316952803
4.8920001983643	-0.81347315485072
4.8959999084473	-0.81729308111734
4.9000000953674	-0.82102698669246
4.9039998054504	-0.82466800667307
4.9079999923706	-0.82821063249474
4.9120001792908	-0.83165122457169
4.9159998893738	-0.83498503663704
4.9200000762939	-0.83821037755685
4.9239997863770	-0.84132558469347
4.9279999732971	-0.84432962849328
4.9320001602173	-0.84722304964448
4.9359998703003	-0.85000897512969
4.9400000572205	-0.85268814196067
4.9439997673035	-0.85526705978976
4.9479999542236	-0.85774892365061
4.9520001411438	-0.86014079037326
4.9559998512268	-0.86244940360086
4.9600000381470	-0.86468351906550
4.9640002250671	-0.86685136516793
4.9679999351501	-0.86896469992736
4.9720001220703	-0.87103332336741
4.9759998321533	-0.87306976382004
4.9800000190735	-0.87508634806011
4.9840002059937	-0.87709590606297
4.9879999160767	-0.87911170824580
4.9920001029968	-0.88114973588405
4.9959998130798	-0.88322227446728
5.0000000000000	-0.88534509365557
