,BGL,FREQ,S11,S11_Scaled,S11_Derivative,S11_Mean,S11_Std,S11_Min,S11_Max
7357,180,5.324999809,-18.50492225,0.5806451212250822,31.578269908734605,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17353,180,5.332499981,-18.195787065714285,0.5879340733289231,36.3977514062176,,,,
7358,180,5.340000153,-17.886651881428573,0.595223025432764,41.21707932640999,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17354,180,5.347500086,-17.543130410714287,0.603322755498958,43.510139095691756,,,,
7359,180,5.355000019,-17.19960894,0.611422485565152,45.803271937800375,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17355,180,5.3624999525,-16.84875948857143,0.6196949986180763,46.291806806603724,,,,
7360,180,5.369999886,-16.49791003714286,0.6279675116710006,46.780341642840796,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17356,180,5.3775000575,-16.15568291857143,0.6360367228210235,46.204781233199775,,,,
7361,180,5.385000229,-15.8134558,0.6441059339710462,45.629239087588516,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17357,180,5.392500162,-15.487941271428571,0.6517810868765421,44.51579968278508,,,,
7362,180,5.400000095,-15.162426742857143,0.659456239782038,43.40232487029223,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17358,180,5.4075000284999994,-14.856993368571429,0.6666579086610663,42.06356788956572,,,,
7363,180,5.414999962,-14.551559994285714,0.6738595775400946,40.7248109980879,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17359,180,5.422499895,-14.266988518571429,0.6805693535929029,39.33400673932615,,,,
7364,180,5.429999828,-13.982417042857143,0.6872791296457113,37.9432023878457,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17360,180,5.4375,-13.718157115714286,0.6935099893143037,36.58850407094679,,,,
7365,180,5.445000172,-13.453897188571428,0.6997408489828963,35.233848922777625,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17361,180,5.452500105,-13.208771513571428,0.7055205511821948,33.95880243123935,,,,
7366,180,5.460000038,-12.963645838571427,0.7113002533814934,32.683715307856524,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17362,180,5.4674999715000006,-12.736216882857143,0.7166626930179206,31.503922432528267,,,,
7367,180,5.474999905,-12.508787927142857,0.7220251326543481,30.32412963585548,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17363,180,5.482499838,-12.29755730142857,0.7270056395392349,29.244232368907618,,,,
7368,180,5.489999771,-12.086326675714284,0.7319861464241219,28.164335029964164,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17364,180,5.4974999425,-11.889827441071429,0.7366193088157227,27.18180132392629,,,,
7369,180,5.505000114,-11.693328206428571,0.7412524712073236,26.19929886174597,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17365,180,5.5125000475,-11.510172620714286,0.7455710100203903,25.310144186134405,,,,
7370,180,5.519999981,-11.327017034999999,0.7498895488334569,24.42096129442938,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17366,180,5.527499914,-11.155918624999998,0.7539237972106352,23.61714324019374,,,,
7371,180,5.534999847,-10.984820215,0.7579580455878134,22.81332513237096,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17367,180,5.542500019,-10.82459443642857,0.761735933337816,22.088124621222253,,,,
7372,180,5.550000191,-10.664368657857143,0.7655138210878185,21.362947219267937,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17368,180,5.557500124,-10.513935577142856,0.7690608114528694,20.710445645928832,,,,
7373,180,5.565000057,-10.36350249642857,0.7726078018179203,20.05792327935263,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17369,180,5.5724999905,-10.22188376392857,0.7759469628409021,19.470294166570245,,,,
7374,180,5.579999924,-10.08026503142857,0.779286123863884,18.882665092963485,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17370,180,5.587499857,-9.946573966785714,0.7824383621610059,18.354149828123692,,,,
7375,180,5.59499979,-9.812882902142857,0.7855906004581279,17.82563452804923,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17371,180,5.602499962,-9.686325311785714,0.7885746419434807,17.349788884811723,,,,
7376,180,5.610000134,-9.559767721428571,0.7915586834288334,16.87395840483993,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17372,180,5.617500067,-9.439629600357142,0.7943913632881592,16.44626563804492,,,,
7377,180,5.625,-9.319491479285713,0.7972240431474849,16.018559241986303,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17373,180,5.632499933,-9.205139237142856,0.7999203005077462,15.63283053423838,,,,
7378,180,5.639999866,-9.090786995,0.8026165578680076,15.247101826490338,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17374,180,5.647500038,-8.981654341785713,0.8051897450129196,14.898888731587988,,,,
7379,180,5.65500021,-8.872521688571428,0.8077629321578317,14.550686732822665,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17375,180,5.662500143,-8.768111201428571,0.8102247775853635,14.236109704375384,,,,
7380,180,5.670000076,-8.663700714285715,0.8126866230128952,13.921522651316408,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17376,180,5.6775000095,-8.563573758214286,0.8150474690899743,13.635950907581915,,,,
7381,180,5.684999943,-8.463446802142856,0.8174083151670533,13.350379182885826,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17377,180,5.692499876,-8.367218995714286,0.8196772250413408,13.090434004862512,,,,
7382,180,5.699999809,-8.270991189285716,0.8219461349156282,12.830488809509244,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17378,180,5.707499981,-8.178326922857144,0.8241310217679483,12.592716708126256,,,,
7383,180,5.715000153,-8.085662656428571,0.8263159086202685,12.354952183573168,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17379,180,5.722500086,-7.996272360357143,0.82842360007609,12.136885875131984,,,,
7384,180,5.730000019,-7.906882064285715,0.8305312915319114,11.918812617583022,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17380,180,5.7374999525,-7.820515108214286,0.8325676970857269,11.717254426421372,,,,
7385,180,5.744999886,-7.734148152142857,0.8346041026395423,11.515696248697793,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17381,180,5.7525000575,-7.6505922407142855,0.8365742279030346,11.328111869883992,,,,
7386,180,5.760000229,-7.567036329285714,0.8385443531665269,11.140533443611043,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17382,180,5.767500162,-7.486110198214286,0.8404524720844422,10.965393107761075,,,,
7387,180,5.775000095,-7.405184067142858,0.8423605910023574,10.79024720239867,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17383,180,5.7825000284999994,-7.326738209285715,0.8442102287328105,10.624893823460276,,,,
7388,180,5.789999962,-7.248292351428572,0.8460598664632636,10.4595404555449,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17384,180,5.797499895,-7.172201570714286,0.8478539749451299,10.302534263983416,,,,
7389,180,5.804999828,-7.09611079,0.8496480834269962,10.145528061955376,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17385,180,5.8125,-7.022275938214286,0.8513890004290636,9.994972201860977,,,,
7390,180,5.820000172,-6.948441086428573,0.8531299174311311,9.844421139369963,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17386,180,5.827500105,-6.876780403214285,0.8548195707421392,9.699634435892115,,,,
7391,180,5.835000038,-6.805119719999999,0.8565092240531473,9.554843118503367,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17387,180,5.8424999715000006,-6.735571710714285,0.8581490636261561,9.413996617903134,,,,
7392,180,5.849999905,-6.666023701428571,0.8597889031991648,9.273150126693361,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17388,180,5.857499838,-6.598540078928572,0.8613800675738468,9.135523425206447,,,,
7393,180,5.864999771,-6.531056456428572,0.8629712319485288,8.997896714543863,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17389,180,5.8724999425,-6.46560051857143,0.8645145865073283,8.862575614532513,,,,
7394,180,5.880000114,-6.4001445807142865,0.8660579410661279,8.727258817633752,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17390,180,5.8875000475,-6.336687050714286,0.8675541761125098,8.59417103127934,,,,
7395,180,5.894999981,-6.273229520714285,0.8690504111588919,8.461079021567816,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17391,180,5.902499914,-6.211746769642857,0.8705000838281725,8.329426203321699,,,,
7396,180,5.909999847,-6.150264018571429,0.8719497564974531,8.19777337629915,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17392,180,5.917500019,-6.090733694642857,0.8733533938118019,8.067481860960077,,,,
7397,180,5.925000191,-6.031203370714286,0.8747570311261506,7.937194497482553,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17393,180,5.932500124,-5.973602561071428,0.8761151733369744,7.808687577282502,,,,
7398,180,5.940000057,-5.9160017514285705,0.8774733155477983,7.680176561958218,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17394,180,5.9474999905,-5.860302297499999,0.8787866265927171,7.553418130183221,,,,
7399,180,5.954999924,-5.804602843571428,0.8800999376376359,7.426659706858803,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17395,180,5.962499857,-5.7507708214285715,0.8813692173928952,7.302163394015933,,,,
7400,180,5.96999979,-5.696938799285715,0.8826384971481545,7.177667072873294,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17396,180,5.977499962,-5.6449310978571425,0.8838647621092899,7.055932179903583,,,,
7401,180,5.985000134,-5.592923396428571,0.8850910270704253,6.934201166129686,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17397,180,5.992500067,-5.5426872764285715,0.8862755207520775,6.816207048455226,,,,
7402,180,6.0,-5.492451156428571,0.8874600144337297,6.698209170668484,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17398,180,6.007499933,-5.443920903214286,0.88860428629034,6.584483702340053,,,,
7403,180,6.014999866,-5.39539065,0.8897485581469504,6.470758234011564,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17399,180,6.022500038,-5.348490458571428,0.8908543955487127,6.361985108961278,,,,
7404,180,6.03000021,-5.301590267142856,0.891960232950475,6.253215450068734,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17400,180,6.037500143,-5.256231232857142,0.893029732137858,6.1505719936153085,,,,
7405,180,6.045000076,-5.210872198571428,0.8940992313252409,6.047925266227548,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17401,180,6.0525000095,-5.166953137499999,0.8951347780661756,5.9519259959508135,,,,
7406,180,6.059999943,-5.123034076428571,0.8961703248071102,5.855926732074088,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17402,180,6.067499876,-5.080445146071428,0.8971745090258827,5.767250757103092,,,,
7407,180,6.074999809,-5.037856215714285,0.8981786932446552,5.678574776220312,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17403,180,6.082499981,-4.996476962142856,0.8991543550674003,5.597839743693421,,,,
7408,180,6.090000153,-4.955097708571428,0.9001300168901454,5.517107283863566,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17404,180,6.097500086,-4.914802588571428,0.9010801164408554,5.444920123654231,,,,
7409,180,6.105000019,-4.874507468571428,0.9020302159915654,5.372730663060498,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17405,180,6.1124999525,-4.835166381785714,0.902957820844946,5.309127703617412,,,,
7410,180,6.119999886,-4.795825295,0.9038854256983265,5.245524748414871,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17406,180,6.1275000575,-4.757307878571428,0.9047936096184463,5.190530547238762,,,,
7411,180,6.135000229,-4.718790462142857,0.9057017935385661,5.135538091171703,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17407,180,6.142500162,-4.680968804071428,0.906593572501894,5.08923617832117,,,,
7412,180,6.150000095,-4.6431471460000004,0.9074853514652219,5.042932793056654,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17408,180,6.1575000284999994,-4.605898283071429,0.9083636247631521,5.004745942239048,,,,
7413,180,6.164999962,-4.568649420142857,0.9092418980610825,4.966559093967075,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17409,180,6.172499895,-4.531860861857142,0.9101093180538391,4.935872010213307,,,,
7414,180,6.179999828,-4.495072303571428,0.9109767380465956,4.905184924413891,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17410,180,6.1875,-4.458642533499999,0.9118356983419698,4.881187722162026,,,,
7415,180,6.195000172,-4.422212763428571,0.9126946586373439,4.857191284603469,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17411,180,6.202500105,-4.386055763571429,0.9135471874130192,4.839084121649031,,,,
7416,180,6.210000038,-4.349898763714286,0.9143997161886948,4.8209763816746305,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17412,180,6.2174999715000006,-4.313945223571428,0.9152474476841255,4.807412119301178,,,,
7417,180,6.224999905,-4.277991683428572,0.9160951791795563,4.7938478578321835,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17413,180,6.232499838,-4.242190105785714,0.9169393276231691,4.783717094129969,,,,
7418,180,6.239999771,-4.206388528142857,0.9177834760667819,4.773586329752141,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17414,180,6.2474999425,-4.170708913928571,0.9186247487924742,4.765379591664937,,,,
7419,180,6.255000114,-4.135029299714286,0.9194660215181666,4.7571731145460365,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17415,180,6.2625000475,-4.09945833442857,0.9203047324622283,4.750005383295874,,,,
7420,180,6.269999981,-4.063887369142856,0.92114344340629,4.742837424587348,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17416,180,6.277499914,-4.028433029928571,0.9219794044794476,4.735062442055618,,,,
7421,180,6.284999847,-3.9929786907142857,0.9228153655526051,4.72728745900595,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17417,180,6.292500019,-3.957663321142857,0.9236480499263698,4.717947560081257,,,,
7422,180,6.300000191,-3.922347951571428,0.9244807343001346,4.708607958781403,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17418,180,6.307500124,-3.887210722642857,0.9253092183800488,4.6968070223509875,,,,
7423,180,6.315000057,-3.852073493714286,0.926137702459963,4.685005709860426,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17419,180,6.3224999905,-3.8171649014285713,0.9269607956247575,4.669762975176144,,,,
7424,180,6.329999924,-3.7822563091428565,0.9277838887895521,4.654520241508053,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17420,180,6.337499857,-3.747636413285714,0.928600174917984,4.6352737967938875,,,,
7425,180,6.34499979,-3.7130165174285716,0.929416461046416,4.616027350796614,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17421,180,6.352499962,-3.678749995357143,0.9302244151417124,4.5923957151348755,,,,
7426,180,6.360000134,-3.6444834732857143,0.9310323692370087,4.568764832517081,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17422,180,6.367500067,-3.610637769785714,0.9318304010505092,4.540783252612402,,,,
7427,180,6.375,-3.5767920662857136,0.9326284328640095,4.512800781020319,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17423,180,6.382499933,-3.5434340129285715,0.9334149666057425,4.4802904810710835,,,,
7428,180,6.389999866,-3.510075959571429,0.9342015003474756,4.447780181121878,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17424,180,6.397500038,-3.477267161357143,0.9349750834623225,4.411092560447195,,,,
7429,180,6.40500021,-3.444458363142857,0.9357486665771695,4.374406108858111,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17425,180,6.412500143,-3.4122537410714284,0.9365080041088818,4.334197679664035,,,,
7430,180,6.420000076,-3.3800491189999997,0.9372673416405941,4.293987969149646,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17426,180,6.4275000095,-3.348494613642857,0.9380113503781955,4.250646325990342,,,,
7431,180,6.434999943,-3.3169401082857144,0.9387553591157969,4.207304685720506,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17427,180,6.442499876,-3.286070094357143,0.9394832285541793,4.161671657925306,,,,
7432,180,6.449999809,-3.2552000804285712,0.9402110979925616,4.116038627087908,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17428,180,6.457499981,-3.2250371862142857,0.9409222945900927,4.068832061032868,,,,
7433,180,6.465000153,-3.194874292,0.9416334911876239,4.021626999258962,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17429,180,6.472500086,-3.1654289515714287,0.942327768924275,3.9738544925422548,,,,
7434,180,6.480000019,-3.135983611142857,0.9430220466609263,3.926080463461637,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17430,180,6.4874999525,-3.107253154285714,0.9436994684964157,3.8784210036611957,,,,
7435,180,6.494999886,-3.0785226974285713,0.9443768903319051,3.8307615470382776,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17431,180,6.5025000575,-3.0504946502142856,0.9450377503830868,3.7838737843122034,,,,
7436,180,6.510000229,-3.0224666030000003,0.9456986104342685,3.7369875094568905,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17432,180,6.517500162,-2.995117501428571,0.9463434619476859,3.691784199617622,,,,
7437,180,6.525000095,-2.9677683998571425,0.9469883134611033,3.6465794523002586,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17433,180,6.5325000284999994,-2.941067136357143,0.9476178899074508,3.603389741597427,,,,
7438,180,6.539999962,-2.914365872857143,0.9482474663537981,3.5602000337737487,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17434,180,6.547499895,-2.888276005071429,0.9488626269901553,3.5194400753975543,,,,
7439,180,6.554999828,-2.8621861372857142,0.9494777876265126,3.478680114304246,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17435,180,6.5625,-2.8366693772142857,0.9500794352274985,3.440417774218375,,,,
7440,180,6.570000172,-2.811152617142857,0.9506810828284844,3.4021566533977516,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17436,180,6.577500105,-2.786168891,0.9512701622749135,3.3666755142236973,,,,
7441,180,6.585000038,-2.761185164857143,0.9518592417213425,3.331193244373906,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17437,180,6.5924999715000006,-2.736698339857143,0.9524366049710565,3.298066095645347,,,,
7442,180,6.599999905,-2.7122115148571426,0.9530139682207706,3.2649389491255074,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17438,180,6.607499838,-2.688191508642857,0.9535803245714215,3.233817528595224,,,,
7443,180,6.614999771,-2.6641715024285713,0.9541466809220726,3.2026961059899417,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17439,180,6.6224999425,-2.640594455142857,0.9547025929539321,3.1731147939668713,,,,
7444,180,6.630000114,-2.617017407857143,0.9552585049857918,3.143534422607985,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17440,180,6.6375000475,-2.5938694224285714,0.9558043003713255,3.1149803760898345,,,,
7445,180,6.644999981,-2.570721437,0.9563500957568593,3.0864254234484165,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17441,180,6.652499914,-2.5480013619285717,0.9568858016467403,3.057897915291389,,,,
7446,180,6.659999847,-2.525281286857143,0.9574215075366213,3.0293704052327226,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17442,180,6.667500019,-2.502997438,0.9579469278551924,3.0002405935538885,,,,
7447,180,6.675000191,-2.480713589142857,0.9584723481737636,2.971111710123913,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17443,180,6.682500124,-2.458886079428571,0.9589870086878075,2.940736652938797,,,,
7448,180,6.690000057,-2.4370585697142855,0.9595016692018514,2.910360627793009,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17444,180,6.6974999905,-2.4157189294999997,0.9600048264720099,2.8778356079749625,,,,
7449,180,6.704999924,-2.3943792892857143,0.9605079837421683,2.8453105903252696,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17445,180,6.712499857,-2.3735686004285714,0.9609986691187881,2.810046947513015,,,,
7450,180,6.71999979,-2.3527579115714286,0.9614893544954078,2.774783302349859,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17446,180,6.727499962,-2.332525169928571,0.9619664127283778,2.736209546533285,,,,
7451,180,6.735000134,-2.3122924282857142,0.9624434709613476,2.6976370199053474,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17447,180,6.742500067,-2.292690008357143,0.9629056671371368,2.655658848483214,,,,
7452,180,6.75,-2.2730875884285715,0.963367863312926,2.613679339344923,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17448,180,6.757499933,-2.254172291142857,0.9638138581493405,2.567870753931103,,,,
7453,180,6.764999866,-2.235256993857143,0.964259852985755,2.522062168517253,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17449,180,6.772500038,-2.2170842677142857,0.9646883390888739,2.4725175876149126,,,,
7454,180,6.78000021,-2.1989115415714284,0.9651168251919927,2.422974585497185,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17450,180,6.787500143,-2.1815335845,0.965526571811579,2.3700289574164315,,,,
7455,180,6.795000076,-2.1641556274285714,0.9659363184311652,2.3170816421197853,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17451,180,6.8025000095,-2.147618617785714,0.9663262367496059,2.2610179040117004,,,,
7456,180,6.809999943,-2.131081608142857,0.9667161550680466,2.204954169641232,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17452,180,6.817499876,-2.1154218494285715,0.9670853891023086,2.146470327395401,,,,
7457,180,6.824999809,-2.099762090714286,0.9674546231365706,2.0879864812506113,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17453,180,6.832499981,-2.085007418,0.9678025165766873,2.0276145686028544,,,,
7458,180,6.840000153,-2.070252745285714,0.968150410016804,1.9672445797624725,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17454,180,6.847500086,-2.056415501285714,0.9684766718397608,1.9061144381512751,,,,
7459,180,6.855000019,-2.0425782572857143,0.9688029336627177,1.8449823485089443,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17455,180,6.8624999525,-2.029658031714286,0.9691075735424473,1.783847181001778,,,,
7460,180,6.869999886,-2.0167378061428574,0.9694122134221768,1.722712017570428,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17456,180,6.8775000575,-2.0047204784285713,0.9696955643009452,1.6624919149376234,,,,
7461,180,6.885000229,-1.9927031507142856,0.9699789151797136,1.6022737232455888,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17457,180,6.892500162,-1.9815578978571429,0.9702417038184401,1.5441612804382716,,,,
7462,180,6.900000095,-1.9704126450000001,0.9705044924571666,1.4860469896387922,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17458,180,6.9075000284999994,-1.96009683,0.9707477241734813,1.4307505908231903,,,,
7463,180,6.914999962,-1.949781015,0.970990955889796,1.3754541956939452,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17459,180,6.922499895,-1.9402390334285715,0.971215941754186,1.3238648871593723,,,,
7464,180,6.929999828,-1.930697051857143,0.971440927618576,1.2722755751855923,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17460,180,6.9375,-1.921861472,0.9716492575714967,1.2251621857694357,,,,
7465,180,6.945000172,-1.9130258921428571,0.9718575875244174,1.1780502976655116,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17461,180,6.952500105,-1.904822466,0.972051012224297,1.1359257818528372,,,,
7466,180,6.960000038,-1.8966190398571428,0.9722444369241766,1.0937999236602658,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17462,180,6.9674999715000006,-1.8889664982857144,0.9724248725776454,1.0570739222435983,,,,
7467,180,6.974999905,-1.8813139567142858,0.9726053082311142,1.020347923275428,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17463,180,6.982499838,-1.8741300745714287,0.9727746935858739,0.9891037173088459,,,,
7468,180,6.989999771,-1.8669461924285713,0.9729440789406335,0.9578595092592413,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17464,180,6.9974999425,-1.8601476692857142,0.9731043780980382,0.9321538583757315,,,,
7469,180,7.005000114,-1.853349146142857,0.9732646772554429,0.9064490249132139,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17465,180,7.0125000475,-1.8468584052142858,0.9734177193617826,0.8859447364821007,,,,
7470,180,7.019999981,-1.8403676642857145,0.9735707614681223,0.8654397973757445,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17466,180,7.027499914,-1.834111995357143,0.9737182609231041,0.8497682200800029,,,,
7471,180,7.034999847,-1.8278563264285714,0.9738657603780858,0.8340966417395311,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17467,180,7.042500019,-1.8217738044285714,0.9740091772836412,0.8225403041226226,,,,
7472,180,7.050000191,-1.8156912824285714,0.9741525941891966,0.8109843347592759,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17468,180,7.057500124,-1.8097315185714287,0.9742931166386399,0.8028134374488142,,,,
7473,180,7.065000057,-1.8037717547142857,0.9744336390880831,0.7946422797567328,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17469,180,7.0724999905,-1.7978972305714285,0.9745721517106728,0.7889595550733768,,,,
7474,180,7.079999924,-1.7920227064285714,0.9747106643332625,0.7832768307688429,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17470,180,7.087499857,-1.7862102037857142,0.974847714580277,0.779142053411887,,,,
7475,180,7.09499979,-1.7803977011428571,0.9749847648272915,0.7750072757792769,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17471,180,7.102499962,-1.7746386113571428,0.9751205556778437,0.7714340951994473,,,,
7476,180,7.110000134,-1.7688795215714286,0.975256346528396,0.76786102848233,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17472,180,7.117500067,-1.7631786042857143,0.9753907657571212,0.7639951234626886,,,,
7477,180,7.125,-1.7574776870000002,0.9755251849858465,0.7601290952484707,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17473,180,7.132499933,-1.7518533167142858,0.9756577993491115,0.755025916326744,,,,
7478,180,7.139999866,-1.7462289464285714,0.9757904137123764,0.749922737405032,-5.842627565691,5.129319294031553,-32.90108546885714,-1.5729128562857144
17474,180,7.147500038,-1.740708924,0.9759205677069369,0.7429543136055062,,,,
