iter	Logloss
903	0.03462047119
904	0.034564712
905	0.03446543422
906	0.0344116086
907	0.03430525353
908	0.03425445692
909	0.03417442882
910	0.03413011998
911	0.03408036986
912	0.03395947979
913	0.03387654193
914	0.03383920689
915	0.03379484376
916	0.03374841035
917	0.03366597751
918	0.03365219594
919	0.03356753447
920	0.03349537752
921	0.03346719552
922	0.03339988404
923	0.03335236826
924	0.03332015066
925	0.03326194237
926	0.03322702653
927	0.03316557556
928	0.03311738224
929	0.03309917509
930	0.0330113855
931	0.03299416346
932	0.03289228898
933	0.03285529809
934	0.0328229849
935	0.03275109425
936	0.03270646489
937	0.0326722098
938	0.03263934956
939	0.03256285587
940	0.03254699014
941	0.03244813947
942	0.03236674682
943	0.03227152526
944	0.03222935389
945	0.03215718667
946	0.03209740764
947	0.03201669512
948	0.03192882425
949	0.03191228743
950	0.03179878989
951	0.03178348025
952	0.03173509001
953	0.03166883732
954	0.03165269768
955	0.03162326982
956	0.03158042142
957	0.0315596277
958	0.03150867893
959	0.03143619679
960	0.03138175277
961	0.03135216837
962	0.03129582986
963	0.0312393711
964	0.03117463605
965	0.0310852239
966	0.03103746725
967	0.03102251612
968	0.03099767299
969	0.03097086823
970	0.03089884003
971	0.03086909865
972	0.03079332726
973	0.03076663521
974	0.03066302869
975	0.03064354583
976	0.03059789286
977	0.03053300929
978	0.03047706471
979	0.03040145562
980	0.03035344881
981	0.03028586111
982	0.03027350632
983	0.03024414092
984	0.03019394978
985	0.03015546409
986	0.03014816395
987	0.0300708796
988	0.03004605733
989	0.03000474304
990	0.02997762343
991	0.02993861754
992	0.02986968966
993	0.02981322082
994	0.02980009837
995	0.02977497652
996	0.02971454017
997	0.02963667795
998	0.02962169627
999	0.02956515325
1000	0.02949649619
1001	0.02943620287
1002	0.02938026014
1003	0.0293385384
1004	0.02931471981
1005	0.02930438613
1006	0.02919222481
1007	0.02916107096
1008	0.02914440837
1009	0.02905075464
1010	0.02901051949
1011	0.02896626879
1012	0.02893500824
1013	0.02888097492
1014	0.02886729023
1015	0.02883059721
1016	0.0288058616
1017	0.02876585389
1018	0.02871010667
1019	0.02869279799
1020	0.0286499364
1021	0.02864096895
1022	0.028590509
1023	0.02852403614
1024	0.02845706411
1025	0.02838878435
1026	0.02835134015
1027	0.02834504593
1028	0.02833296582
1029	0.0283010187
1030	0.02828494508
1031	0.02819131342
1032	0.02815027552
1033	0.02812506927
1034	0.02802291454
1035	0.02798012978
1036	0.02795597278
1037	0.02792187755
1038	0.02788373698
1039	0.02786676334
1040	0.02778390894
1041	0.02770775305
1042	0.02768312137
1043	0.0276360613
1044	0.02756100233
1045	0.02755355346
1046	0.02753974781
1047	0.02748786843
1048	0.02747222997
1049	0.02744854913
1050	0.02739717467
1051	0.02739081991
1052	0.02732610875
1053	0.02729995188
1054	0.02724348714
1055	0.02723105704
1056	0.02719121844
1057	0.02717131065
1058	0.02715250215
1059	0.02714171174
1060	0.02707543365
1061	0.02706450816
1062	0.02705280051
1063	0.02701894894
1064	0.02697937358
1065	0.02692537351
1066	0.02691938152
1067	0.02687082165
1068	0.02686034195
1069	0.02684865125
1070	0.02684076012
1071	0.02679872487
1072	0.02675575753
1073	0.0267141285
1074	0.0266701515
1075	0.02663632235
1076	0.02662246456
1077	0.02658133725
1078	0.02646264871
1079	0.02645758684
1080	0.02645362159
1081	0.026431005
1082	0.02642620341
1083	0.02639020489
1084	0.02635301623
1085	0.02634287508
1086	0.02631414406
1087	0.02624069315
1088	0.02623508935
1089	0.02619532103
1090	0.02614355281
1091	0.02612903941
1092	0.02608130168
1093	0.02605755145
1094	0.02601692676
1095	0.02592705049
1096	0.02591512097
1097	0.02585940595
1098	0.02581238847
1099	0.02579869956
1100	0.02575597846
1101	0.02574569787
1102	0.0256658876
1103	0.02562069232
1104	0.02560777992
1105	0.02557118794
1106	0.02551585632
1107	0.02550646611
1108	0.02549417349
1109	0.0254610272
1110	0.02540063097
1111	0.02536936481
1112	0.02533409733
1113	0.02525117042
1114	0.02524568925
1115	0.02519825865
1116	0.0251230885
1117	0.02508612131
1118	0.02506426413
1119	0.02501881289
1120	0.02498559946
1121	0.02496134511
1122	0.02491387376
1123	0.02488046294
1124	0.02483728366
1125	0.02483207991
1126	0.024787943
1127	0.02477133619
1128	0.02475664248
1129	0.02470138855
1130	0.02466936226
1131	0.0246608263
1132	0.02463036806
1133	0.02459467356
1134	0.02456084143
1135	0.02454884684
1136	0.02450021788
1137	0.02445825244
1138	0.02444167823
1139	0.02440318924
1140	0.02437433621
1141	0.02436315397
1142	0.02432384736
1143	0.02428794561
1144	0.02428341112
1145	0.02426416758
1146	0.02424656648
1147	0.02421799888
1148	0.02420789973
1149	0.02417410705
1150	0.02411233947
1151	0.02408395419
1152	0.02403060652
1153	0.02401244772
1154	0.02397984388
1155	0.02395336719
1156	0.02388532883
1157	0.02380938273
1158	0.02378929862
1159	0.02375417791
1160	0.02370263976
1161	0.02366887522
1162	0.02363007741
1163	0.02357897373
1164	0.0235628657
1165	0.02352052964
1166	0.02350446568
1167	0.02346824678
1168	0.02345830763
1169	0.02344451777
1170	0.02338113037
1171	0.02335397938
1172	0.02334822793
1173	0.0233137787
1174	0.02330051257
1175	0.02325920677
1176	0.02322154878
1177	0.02318959295
1178	0.02315571656
1179	0.02313555257
1180	0.02312710262
1181	0.0230681903
1182	0.02304864449
1183	0.02301402131
1184	0.02298688501
1185	0.02297226232
1186	0.02293794636
1187	0.02291657469
1188	0.02288950997
1189	0.02286258261
1190	0.02284161365
1191	0.02279132542
1192	0.02275348374
1193	0.02272239801
1194	0.02267877522
1195	0.02264225823
1196	0.02261350743
1197	0.02260594329
1198	0.02258240344
1199	0.02253598467
1200	0.02252754792
1201	0.02250680673
1202	0.02247985226
1203	0.02246852018
1204	0.02241311419
1205	0.02239392284
1206	0.02236769479
1207	0.02235257823
1208	0.02234425313
1209	0.02231085284
1210	0.02226663524
1211	0.02221016076
1212	0.02217130449
1213	0.02211993924
1214	0.02209175783
1215	0.02206119
1216	0.02204408402
1217	0.0219991053
1218	0.02196427559
1219	0.02194217226
1220	0.02191313408
1221	0.02188040994
1222	0.02185211065
1223	0.02183904714
1224	0.02182358228
1225	0.0218159684
1226	0.02180936976
1227	0.02179582726
1228	0.02174837954
1229	0.02174416084
1230	0.02172391209
1231	0.02170947493
1232	0.02167603953
1233	0.02160427766
1234	0.02153894762
1235	0.02153119642
1236	0.02149545523
1237	0.02145163773
1238	0.02143634834
1239	0.02140280402
1240	0.02136409671
1241	0.02134091261
1242	0.02132702022
1243	0.02131357983
1244	0.02126199209
1245	0.02125771082
1246	0.02124009591
1247	0.02120475
1248	0.02117841613
1249	0.02116911288
1250	0.02116064626
1251	0.02113521676
1252	0.02112238276
1253	0.02111935049
1254	0.02110488036
1255	0.02110031498
1256	0.02104758665
1257	0.02103394236
1258	0.02100119071
1259	0.02097187568
1260	0.0209455498
1261	0.02090208921
1262	0.02088057586
1263	0.02085315246
1264	0.02084045982
1265	0.02078108348
1266	0.02073722196
1267	0.02070031307
1268	0.02068580184
1269	0.0206564084
1270	0.02059990869
1271	0.02055538529
1272	0.02052856164
1273	0.02046678434
1274	0.02043454718
1275	0.02039161438
1276	0.02034317393
1277	0.02033414321
1278	0.0202810303
1279	0.02024218864
1280	0.02020759115
1281	0.02017465172
1282	0.02013378777
1283	0.02010810294
1284	0.02008663746
1285	0.02006623804
1286	0.02001079854
1287	0.01995043921
1288	0.01992086301
1289	0.01989140122
1290	0.01988999725
1291	0.01982777068
1292	0.01978541848
1293	0.01975257369
1294	0.01971577362
1295	0.01970495947
1296	0.01969166911
1297	0.01967009717
1298	0.01961862675
1299	0.01957720565
1300	0.01956973809
1301	0.01954385184
1302	0.01953625406
1303	0.01952249048
1304	0.01951502182
1305	0.01949381389
1306	0.01943093562
1307	0.01941815543
1308	0.01936986466
1309	0.01934926069
1310	0.01932560874
1311	0.0192804483
1312	0.01927423755
1313	0.01925169838
1314	0.01922744257
1315	0.01922170348
1316	0.01918363647
1317	0.01917436526
1318	0.01915258538
1319	0.01913164335
1320	0.01911330426
1321	0.01908637702
1322	0.01908237269
1323	0.0190715713
1324	0.01904441323
1325	0.01903343367
1326	0.01902170934
1327	0.01897160058
1328	0.01895936623
1329	0.01891793328
1330	0.01886527149
1331	0.01885293258
1332	0.01881976601
1333	0.01879997037
1334	0.01878254721
1335	0.01877382709
1336	0.01876104706
1337	0.01875713503
1338	0.01875046564
1339	0.0187442252
1340	0.01873775064
1341	0.01870280354
1342	0.0186801317
1343	0.01865128817
1344	0.01862585649
1345	0.01858424222
1346	0.01854776432
1347	0.01852778641
1348	0.01852351643
1349	0.01851277343
1350	0.018498103
1351	0.0184816013
1352	0.0184691635
1353	0.01845557814
1354	0.01842055465
1355	0.01838821113
1356	0.01836469709
1357	0.01835249023
1358	0.01832837413
1359	0.0182866114
1360	0.01825734148
1361	0.01825443504
1362	0.01822936727
1363	0.01820126081
1364	0.01819683318
1365	0.01817923008
1366	0.01817575033
1367	0.01816504963
1368	0.01816281332
1369	0.01814749387
1370	0.01809556362
1371	0.01807345751
1372	0.01804669483
1373	0.0180120791
1374	0.0179950748
1375	0.01798388694
1376	0.01796713158
1377	0.01795970243
1378	0.01795308191
1379	0.01794661405
1380	0.01791238109
1381	0.01790566188
1382	0.01789444164
1383	0.01788944914
1384	0.01787397172
1385	0.01785074682
1386	0.01784288391
1387	0.01782433453
1388	0.01779919509
1389	0.01776150154
1390	0.01773828321
1391	0.01771479756
1392	0.01768334977
1393	0.01765113661
1394	0.01762074083
1395	0.01758964161
1396	0.01756268031
1397	0.01753034194
1398	0.01751366462
1399	0.01750798035
1400	0.0174760374
1401	0.01745876284
1402	0.01744307987
1403	0.01741193004
1404	0.01740829656
1405	0.01738406813
1406	0.01736795088
1407	0.01736208791
1408	0.01733688884
1409	0.01730059623
1410	0.01726625771
1411	0.01725699303
1412	0.01724506658
1413	0.01723947878
1414	0.01721535582
1415	0.01718521963
1416	0.01718322507
1417	0.01715710523
1418	0.01710641758
1419	0.01708976895
1420	0.01705436237
1421	0.01702946751
1422	0.01701889145
1423	0.01700835272
1424	0.01698821565
1425	0.0169753104
1426	0.01697265401
1427	0.01696642901
1428	0.01695151083
1429	0.01694608488
1430	0.0169253749
1431	0.01690091649
1432	0.01689239338
1433	0.01686826309
1434	0.01686413653
1435	0.01682204342
1436	0.01680808284
1437	0.0168031021
1438	0.01679320596
1439	0.01676479404
1440	0.01674497327
1441	0.01673569277
1442	0.01669753905
1443	0.01669380141
1444	0.01668090183
1445	0.0166643862
1446	0.01665399769
1447	0.01662711042
1448	0.01660737473
1449	0.01657543559
1450	0.01654222239
1451	0.0165071197
1452	0.01647332929
1453	0.01646114304
1454	0.01645237567
1455	0.01644249845
1456	0.01643728943
1457	0.01643210905
1458	0.01641798312
1459	0.01638809829
1460	0.01637614078
1461	0.01637189357
1462	0.01634857608
1463	0.01634561329
1464	0.01633629053
1465	0.01633187283
1466	0.01629990583
1467	0.01629037875
1468	0.01627869064
1469	0.01625694105
1470	0.01625088531
1471	0.01622773644
1472	0.01622002978
1473	0.01619525443
1474	0.01618588123
1475	0.01617431704
1476	0.01615129334
1477	0.01612617298
1478	0.01612100825
1479	0.01608889065
1480	0.01607362772
1481	0.01604807011
1482	0.01604303039
1483	0.01601521029
1484	0.01600397838
1485	0.01596857534
1486	0.01591273965
1487	0.01590650536
1488	0.01588458104
1489	0.01585513522
1490	0.01585203978
1491	0.01584706514
1492	0.01584216837
1493	0.0158375286
1494	0.01582682866
1495	0.01581176654
1496	0.01580283143
1497	0.01577633932
1498	0.01574930871
1499	0.0157247034
